log,X,Y,cluster
,-9.517054007670584,12.107289820426155,19
,7.180491913041061,16.49339137785824,19
,-7.947962257048619,13.50922671169291,19
,11.792917352440003,13.83061503514701,19
,-6.816898007567402,14.004205954130835,19
,-4.8198853069379295,12.77492720815354,19
,-6.263593062245766,14.721982609386975,19
,-7.772172114247213,13.654669668220862,19
,-8.496161788104137,12.765492367801835,19
,-9.142955295195469,11.505564884195172,19
,-8.810792454607336,11.360494054260386,19
,-6.150017997992546,12.47965487442105,19
,-13.836068046530997,9.851299357509184,19
,-8.213756626018725,13.248012527909433,19
,-11.029133995586363,13.410403651144918,19
,-8.972496948172404,11.034810650136318,19
,-8.190580158507627,11.693653253672576,19
,-12.590015574050025,10.50052054935102,19
,-4.685814182007166,13.07054387646114,19
,-7.915401317166376,11.661597699345172,19
,-5.317234070655839,13.708163598083113,19
,-7.216063515439615,11.852522512987266,19
,10.827349266432638,14.869762713563423,19
,-8.750909002140538,10.981129560420642,19
,-6.007433572847874,12.236398034003097,19
,8.39314609842301,14.629099345117234,19
,9.739835952751829,16.289699857699176,19
,-4.301808370213534,11.40319873952907,19
,-7.112206722471216,12.908351199364514,19
,-1.9709558284090092,16.107105926967456,19
,8.887465522431562,16.725815970208185,19
,0.3878882409251498,19.643873662098574,19
,-7.883084786250241,10.10519959111666,19
,-7.093347697589897,14.404808470474991,19
,-9.273305781137791,13.704608930364977,19
,9.365060375608712,16.695124464485893,19
,-5.3405056674788165,12.823953842735138,19
,-7.400969351629728,12.528041791315632,19
,-6.986014924982862,14.06903852729945,19
,12.552337127221728,12.55768943889678,19
,-7.813934175092067,13.577208834635671,19
,-10.334815235795729,13.342091526444452,19
,7.701243581744307,16.859925589083673,19
,-6.72352835188626,14.188284923139152,19
,-4.666881061104405,12.043142577333423,19
,-7.747573618322179,12.340872491695547,19
,8.856375276733086,14.238144499114949,19
,-9.487341043748028,10.411478264072189,19
,-7.444266687008673,12.368328239554328,19
,-2.14499395336352,17.22491776199419,19
,-9.427212330690166,11.876200126005,19
,-4.91510242597536,12.406065359470974,19
,-2.3069196778888177,16.249182012103798,19
,-4.718623720836364,12.409770833981264,19
,-5.164200221342445,12.246623955278926,19
,-6.139041015625661,13.526804045709056,19
,-9.37244164783379,12.555333252668714,19
,-8.271711729944371,13.429224908799158,19
,-9.799678511093925,11.27619497079787,19
,-7.139745404563346,12.18973440674033,19
,-9.111033116117378,12.874172660105296,19
,9.659703236117826,15.460835233908435,19
,-7.413103745984673,12.892233549880332,19
,-6.88427118198578,13.347363477059154,19
,-4.044653733011468,12.644525364238572,19
,8.716044070321596,16.0621044075104,19
,10.441162719450356,13.382731560618035,19
,-8.406438426649625,13.01409830606466,19
,10.12633433619378,13.458906547907146,19
,-2.7600626578678327,13.156803671536917,19
,7.541523373342324,16.41934914300103,19
,8.798561625320435,14.859553480660068,19
,7.187858788695115,-27.860624679449234,19
,-7.989775346751765,12.779393367602124,19
,-5.134736955258632,14.24855938990796,19
,-7.364998174875208,14.13159205927063,19
,8.11567108108995,15.572439549612549,19
,-7.256575017119358,11.325307266109204,19
,9.393903261774378,16.62839139272621,19
,9.894271236786196,15.094060690508044,19
,-7.274466518291333,13.328815539576995,19
,-5.863863601346131,13.86490592472105,19
,7.138840868191941,15.817821660087798,19
,-7.481412925719768,12.077334060526091,19
,10.022046847447289,14.896048979189665,19
,-5.207529356875272,12.28464722888123,19
,9.18959798898162,15.023980417730025,19
,9.443905990408611,16.126012746597645,19
,-10.3788543576469,13.728358523432078,19
,-6.221404046433325,11.618370481619465,19
,9.038936582073482,15.96295326013428,19
,10.602125743827113,13.634685468629124,19
,-6.973356073112108,12.898532796918468,19
,-6.94521557956867,10.90134530588985,19
,10.3424769113951,14.985538662281591,19
,-5.57005591227721,11.667716878369024,19
,-3.1815190761588674,13.30367519266524,19
,8.271954730385549,14.120087050616933,19
,-6.74243628527931,12.246948635572783,19
,7.929681966620274,16.00472767555527,19
,-7.587429879689405,12.344132862587529,19
,-3.9109972780021,13.063611475202954,19
,-7.681224337844037,13.282041284856277,19
,12.005467781129004,12.897697944612885,19
,-7.304451991035266,12.541531701883102,19
,-4.819349586678512,9.898559080492412,19
,-8.202040441619424,12.365008531865945,19
,-6.357983749354897,14.120055791692288,19
,-2.733500019343251,12.51062200716824,19
,-7.290180008993889,13.121552765400596,19
,9.108081644916211,15.8843746112127,19
,-6.7259749135558655,11.85634762512544,19
,-8.888840719874011,11.835770204854224,19
,9.357826483020991,14.038043491232164,19
,9.048979219389745,15.165638213293912,19
,-8.68430922471559,10.228929703870232,19
,-7.629870976611938,12.94494949841246,19
,-6.280284953367218,12.787672482817472,19
,-6.037445823488261,15.073292875265796,19
,-6.940770969083946,14.898818762198909,19
,-8.210461883411062,12.959483731802756,19
,-6.6432105172263975,13.564014567645009,19
,-2.959024361222867,11.759183345086791,19
,-8.762899721715465,13.2920132582697,19
,9.216419781231478,15.846341753445731,19
,-5.042724031682014,11.676173210901188,19
,-4.088124488033637,13.118325201669508,19
,8.57542699251182,15.75445279386774,19
,-11.14500846942915,13.749772429915296,19
,12.237744623014898,12.765134203126571,19
,-8.68846392305379,11.129411990089787,19
,7.954272619383823,13.850519238815306,19
,-8.638652943956629,11.295135477301184,19
,9.411379769088814,16.022110082233898,19
,5.1797396691181845,18.746697704076794,19
,-8.633067958657225,12.349908543927288,19
,-3.614828747802639,13.231641852752189,19
,8.809444129742936,15.109168802116091,19
,8.393113223106976,16.02939395538474,19
,9.157950123606245,16.192900323901004,19
,9.733651346298696,15.293253858416849,19
,10.402312104014827,13.894055172164396,19
,-8.292426883617578,10.199106143522732,19
,-9.05528149386859,10.392390817868792,19
,-3.4081099584649714,12.810889374891078,19
,-9.702701913439205,12.98707158726977,19
,-6.351427560464112,14.485021419326264,19
,-9.126753638102151,12.606775233028548,19
,-8.189740216708644,12.45391409120563,19
,-5.721021779179412,13.640840539896232,19
,-7.443121354242582,12.24586679696965,19
,8.207229757944116,14.63718557236034,19
,8.384552210032963,14.291438131621748,19
,-10.67900806104614,13.744469812515652,19
,-8.442152052642031,13.813234316359638,19
,-7.117368273079364,13.148384747079824,19
,-9.209992962207362,11.094223206680889,19
,-11.074642811576028,13.33047588216066,19
,9.150104252447262,16.476162597677405,19
,-8.349911802225927,12.962308246365904,19
,-8.907983776017593,14.917909042185228,19
,8.71797291994568,14.411429693834668,19
,-5.668172346302092,13.2902537139802,19
,-4.28130224323845,11.946469738951793,19
,-5.54855694150644,14.637488569977558,19
,14.219453889664972,12.12990968563939,19
,-6.987003748562009,11.492421963389477,19
,-8.519032746921189,12.868500893313309,19
,10.287868197306755,14.532706644258118,19
,8.990603348413316,13.158957374573324,19
,-7.775458911346187,12.58280500548133,19
,-2.454619028506579,13.366478587261884,19
,-3.6444663542516498,11.631581322897272,19
,9.323209439280316,16.34612428328747,19
,-6.535160759466738,13.822742999989412,19
,-8.220006095348749,13.439461473632198,19
,-8.633677643599826,12.921304146445696,19
,9.303501004872285,15.35138446027074,19
,-7.23504555648148,12.56735511426042,19
,11.649206098777666,12.402666041746697,19
,9.581713659051012,13.893179183652956,19
,-5.716957480773997,12.631770737781476,19
,8.991793431297877,14.0797650671455,19
,8.85492655880626,13.776963539204017,19
,11.291365998906226,13.63581205158371,19
,9.543781335142723,15.008305688804816,19
,-9.263782803680812,12.34316191661716,19
,-6.924413787419131,11.99928509023638,19
,-7.92788682995199,13.003301793482873,19
,-8.920965642561,11.65514574992768,19
,-7.131126100726748,14.542731347483294,19
,-13.56894525887545,9.4457284197084,19
,-6.705242414036641,14.371922636308588,19
,13.05569821400682,13.633750679051586,19
,-7.925307134439361,14.536380174017976,19
,-8.92975999834433,12.5576637950762,19
,8.724044478802368,15.467045440109052,19
,-7.166838058221955,14.045441385427871,19
,-9.780131831850792,12.072069388168629,19
,-8.153575414113147,13.980460337080537,19
,-9.942023344111911,11.004467717899638,19
,-4.127754350310513,11.552773704473584,19
,-4.589954383087944,12.804326112210648,19
,-8.553255787077013,13.85571992705405,19
,8.463544723975474,15.601080156613197,19
,-7.403514520185155,10.828318518784776,19
,-6.902284545442873,14.28658255075656,19
,9.526087512634582,16.054633251870275,19
,9.181790558367052,15.687337417273474,19
,-8.41877109106696,13.883826942623354,19
,8.53207268312147,15.15634449869315,19
,7.990484034864225,14.909467434737524,19
,9.148122876041947,13.444925444148536,19
,-8.131796083278651,10.94851403461063,19
,-8.651184800029615,11.568835912425138,19
,8.226151687536271,15.663682634361985,19
,-6.966945359663928,13.193730948410678,19
,10.773776663731896,13.697041628664188,19
,-8.393051026784416,9.95785287055184,19
,10.73079703030151,13.749563655574216,19
,-8.118741901420162,14.36954299590994,19
,-3.7782502360284127,12.450866691066013,19
,9.952735436669196,14.05016298402466,19
,-6.171021903519871,12.45359004080752,19
,9.908336011887243,14.452818076279335,19
,-4.57040955303594,11.60038728906224,19
,-10.680840193822904,12.54285824816248,19
,-7.725804266653746,11.768126199579749,19
,8.722741292685951,17.51959001277135,19
,11.804684195292708,12.64365821920385,19
,-10.077357148592226,14.655887149417817,19
,-8.927494178137831,12.04229952989571,19
,-5.533954046187586,11.658942751504275,19
,-7.8340887600680835,14.621718279061309,19
,-5.954761376136845,10.871464168659996,19
,-14.598181138587307,9.892662721871526,19
,7.717238744969581,15.40948925488308,19
,-6.703968809536977,14.142751881908376,19
,10.988509601484935,12.3021259717555,19
,-3.723249284102114,13.627279254099976,19
,-9.277969504671914,12.485920298302204,19
,11.078077423557268,10.693462694975093,19
,-7.809393215541558,14.409688547159886,19
,-6.158621831243586,13.884901706167042,19
,10.26250354913171,13.59375163628452,19
,-8.27151632804018,13.777441088246572,19
,-8.684075695046381,12.58059179099956,19
,-7.527847476467729,12.352376243843771,19
,-7.462768090469336,14.607727642176176,19
,-8.0568275737238,13.512984984094867,19
,-7.125428439950887,12.096775549348331,19
,-7.729746528936536,13.86179261947064,19
,-5.187272243528695,10.907087425205368,19
,10.634957423159246,13.655848630111343,19
,8.482515908556351,16.7330414997642,19
,10.414970171176147,13.47283911729636,19
,-9.919422325380634,12.41596686042817,19
,-10.366440579794675,12.524047778271733,19
,10.021041304962484,15.06150270348276,19
,-11.88962987625983,10.308399854854924,19
,-9.460346168393928,10.762349595995474,19
,-3.7506003215488497,13.073916284862262,19
,-8.235158580260817,12.675744885724962,19
,-2.311469971223852,16.446641573369035,19
,-6.004657911465723,14.90050829186357,19
,-10.139827756046406,11.898414583038408,19
,-7.857257133463615,12.302507212603768,19
,-6.810281298620185,14.40309270524634,19
,-5.198564190898504,11.972953526737609,19
,-9.949513210435164,11.500524322029792,19
,-6.553095005191012,14.309792245001203,19
,-7.658644384112377,12.82952994107914,19
,-7.461003379478349,12.77862917973826,19
,-6.754363078464994,12.723531458715838,19
,9.89768908207844,15.436826762384117,19
,-7.969816875209453,14.411770344619637,19
,-5.330943869582552,11.65807625043843,19
,7.751486764919575,16.145801934501456,19
,-7.610363668451058,14.423067676438809,19
,10.580464120858906,2.51818459141676,4
,2.512373012421405,-2.0770713669691125,4
,-0.7772454685302027,8.013777218327084,4
,7.60108329253124,-17.469597971348346,4
,-6.913889576792264,2.128488401098064,4
,-1.5868142123154088,21.331158237288463,4
,5.138391787536377,7.389035206368447,4
,-1.0337457247713668,2.32702093552078,4
,1.4857763194532407,-22.444267750808343,4
,6.643461060162693,-11.63289685547162,4
,-10.042474754607587,17.84150143671987,4
,5.426091503882553,2.742226029963597,4
,4.3376432787279855,-0.2200607876522995,4
,-5.060201828418281,6.835321106745978,4
,13.098381980745533,4.094727098020642,4
,1.661420190529095,6.092071419831596,4
,0.0851804822227565,0.8005053246376932,4
,6.3896184933958695,9.092774629218797,4
,7.930164048850638,-1.6095153628443943,4
,-3.042801414026139,0.6231827508285155,4
,-0.4396526464645369,-17.946049820145173,4
,9.843541035453711,7.260331612777218,4
,-9.17019011278852,2.086588461374108,4
,1.649838045242192,2.243639742462605,4
,2.874511877106626,10.779659864702678,4
,7.956897868108016,4.167032159009225,4
,0.2891669647225909,-0.8523432810356827,4
,-4.3731431764756525,6.843578087693372,4
,-1.3243278766206328,6.330240936681597,4
,4.033138495988382,-4.577332549655222,4
,8.279933197793587,-15.375279680577671,4
,9.7120627268784,-0.1986368727942805,4
,8.079986071348609,2.4588713997937184,4
,4.099359301011764,3.666928575648538,4
,6.485367799314581,-20.66005263316767,4
,4.046674211421592,7.976925515256385,4
,8.72482514124916,11.92586667322793,4
,7.534247457611602,-4.291601846827193,4
,-4.674021207233374,5.33627377293773,4
,1.8362307780008784,8.324806145391863,4
,5.504863609085908,-13.079434176888402,4
,0.2691508383059031,3.451020971060645,4
,6.211383618178907,5.830327468250607,4
,1.6080789173838783,-24.845334001770997,4
,0.968758007856666,-3.656050928890193,4
,7.15731680629008,2.9400681195604874,4
,10.209948024055969,1.6338753970676438,4
,6.759738742504928,-9.626885986066045,4
,1.7082906195988692,-19.49165009712019,4
,4.116555008957529,5.409725074411552,4
,1.745256975611872,3.9095672539982753,4
,-15.835050437637904,12.387031641938965,4
,8.260249817225072,-12.293122188896517,4
,3.614579172068116,-0.0852445640829926,4
,6.678656242739109,1.165434449499683,4
,5.001285762880542,11.208278990282045,4
,9.558394984196678,-14.221658393602874,4
,4.541977969229844,9.537902041434196,4
,-4.328896416222617,5.771437288368811,4
,17.977584999521305,4.37559311064322,4
,8.600466232578455,8.657409101462436,4
,-1.4227656483869136,-0.0688819391565028,4
,4.31104775396789,4.956913328243087,4
,-4.778027828330103,8.264870658285478,4
,-2.7807955359848537,10.008374441987067,4
,-5.9595522367299605,3.8677207274437047,4
,4.111692738344233,-16.43182849213257,4
,4.083682054094058,-3.798149883467552,4
,5.487016071534558,-1.4286276954356756,4
,-4.9224912109775,1.5286012278683834,4
,0.2157226755526357,5.44282339230312,4
,1.0636371850321311,9.306461542184444,4
,8.585073180550932,1.348833944140566,4
,1.3918327824919148,7.101346394164632,4
,9.840612577838224,4.3697677963605575,4
,5.214854284511258,-24.849578940352067,4
,-2.222594237232181,-18.513183651251897,4
,1.800581935387387,1.1317487587272754,4
,-2.2856896384087,2.515701048136109,4
,0.6777512838429691,-5.53637794136509,4
,3.652016411579978,2.2594629452617188,4
,5.172749988140319,-17.714709588770848,4
,-3.135846301405146,2.3302171719453453,4
,-5.870698092755978,-1.5394256491216909,4
,0.8768601263887906,2.1608633772856827,4
,-7.821443558275676,-0.1704288361975776,4
,6.1890972846384384,4.285570585311633,4
,3.1947982307950906,6.823111684737057,4
,1.1154182795613,-16.71327462976145,4
,3.657025115337624,8.184810402220807,4
,6.696075632068709,-0.836052543906659,4
,-0.6167422647338311,-1.082966756825884,4
,2.865041405537063,4.676624875868917,4
,-6.224499767535574,6.22891100212595,4
,1.6967011645328531,2.3675151276529176,4
,-15.201202983436843,4.164620408750618,4
,10.766780475739736,-16.17685323470489,4
,1.4290662267999932,-2.291378069832397,4
,-0.7513648701922916,6.662091833165263,4
,6.398679884778527,-12.309483385224064,4
,9.971683921982388,-14.985819733731796,4
,7.552358848987034,4.126793126035263,4
,2.761754691625963,-4.443219455340204,4
,-1.722591082344869,-19.635309931357632,4
,10.739886540020642,0.1836305127528748,4
,8.827461037992226,3.2473973911328247,4
,4.779138864145236,6.517301198265493,4
,-9.203305455437656,0.1643230863986844,4
,10.05004306437416,-1.296166732966162,4
,-0.6799833617465613,0.216461135153537,4
,3.63965908090646,9.305894594880307,4
,8.031033439335488,-11.097294237494994,4
,7.286972481854366,5.550825813762852,4
,5.2012231699196505,8.834733363797937,4
,4.028263141860341,6.319903419580266,4
,10.418188106282804,3.347714897352273,4
,4.048381186037183,9.611524240688636,4
,5.741529629829734,0.6377779315085937,4
,8.384569077759066,0.7448241759981525,4
,3.320358378433066,-1.468477368773036,4
,1.6092667048503506,6.761311301305851,4
,-1.8538283908164903,9.875070767639986,4
,-3.2527641114983155,0.934440826355585,4
,-1.7152682052447086,19.914725093507982,4
,-0.0241160291256051,9.514375359945012,4
,4.563579165580977,-1.3518333050174156,4
,-2.980540692712476,1.4645477474464363,4
,7.857134182919473,7.392896195905322,4
,-10.644654840754727,16.517404528766836,4
,7.203301733409557,2.339340364709873,4
,1.8164275291583891,-1.59975943199115,4
,-3.400735411119252,20.065601578356933,4
,0.8910435738914024,-0.759564244470707,4
,-2.484351351051873,0.9524113245433384,4
